id,group_id,lv,insert_type_1,hp_value1,hp_value2,mp_value1,mp_value2,insert_type_2,strength,vitality,agility,intelligence,spirit,magic,luck,insert_type_3,accuracy_rate,magic_evasion_rate,magical_times1,magical_times2,magical_times3,magical_times4,magical_times5,magical_times6,magical_times7,magical_times8
766,9,70,2,109,109,10,10,1,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0
767,9,71,2,94,94,3,3,1,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
768,9,72,2,112,112,1,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
769,9,73,2,106,106,13,13,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
770,9,74,2,115,115,7,7,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
771,9,75,2,114,114,3,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
772,9,76,2,116,116,5,5,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
773,9,77,2,100,100,17,17,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
774,9,78,2,113,113,5,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
775,9,79,2,99,99,5,5,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
776,9,80,2,117,117,7,7,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
777,9,81,2,157,157,16,16,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
778,9,82,2,142,142,19,19,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
779,9,83,2,97,97,7,7,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
780,9,84,2,127,127,19,19,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
781,9,85,2,113,113,17,17,1,0,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
782,9,86,2,158,158,17,17,1,1,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
783,9,87,2,91,91,4,4,1,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
784,9,88,2,155,155,18,18,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
785,9,89,2,98,98,12,12,1,1,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0
786,9,90,2,101,101,7,7,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
787,9,91,2,102,102,6,6,1,0,2,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0
788,9,92,2,129,129,3,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
789,9,93,2,182,182,14,14,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
790,9,94,2,160,160,19,19,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
791,9,95,2,164,164,10,10,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
792,9,96,2,121,121,17,17,1,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
793,9,97,2,149,149,7,7,1,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
794,9,98,2,111,111,3,3,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
795,9,99,2,131,131,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
796,10,11,2,18,18,16,16,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
797,10,12,2,16,16,16,16,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
798,10,13,2,21,21,7,7,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
799,10,14,2,18,18,10,10,1,2,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0
800,10,15,2,21,21,6,6,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
801,10,16,2,20,20,17,17,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
802,10,17,2,21,21,15,15,1,2,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
803,10,18,2,22,22,16,16,1,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
804,10,19,2,34,34,5,5,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
805,10,20,2,28,28,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
806,10,21,2,37,37,5,5,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
807,10,22,2,36,36,10,10,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
808,10,23,2,29,29,16,16,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
809,10,24,2,42,42,14,14,1,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
810,10,25,2,48,48,18,18,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
811,10,26,2,42,42,2,2,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
812,10,27,2,45,45,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
813,10,28,2,40,40,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
814,10,29,2,50,50,12,12,1,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
815,10,30,2,47,47,8,8,1,0,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0
816,10,31,2,32,32,3,3,1,1,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
817,10,32,2,53,53,11,11,1,1,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0
818,10,33,2,45,45,11,11,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
819,10,34,2,44,44,19,19,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
820,10,35,2,59,59,5,5,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
821,10,36,2,56,56,2,2,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
822,10,37,2,38,38,3,3,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
823,10,38,2,47,47,5,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
824,10,39,2,46,46,14,14,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
825,10,40,2,49,49,4,4,1,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
826,10,41,2,60,60,1,1,1,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
827,10,42,2,46,46,3,3,1,1,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0
828,10,43,2,44,44,17,17,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
829,10,44,2,81,81,4,4,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
830,10,45,2,49,49,4,4,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
831,10,46,2,52,52,11,11,1,1,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
832,10,47,2,57,57,19,19,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
833,10,48,2,54,54,17,17,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
834,10,49,2,57,57,16,16,1,1,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
835,10,50,2,57,57,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
836,10,51,2,66,66,13,13,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
837,10,52,2,101,101,0,0,1,2,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
838,10,53,2,70,70,12,12,1,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0
839,10,54,2,100,100,15,15,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
840,10,55,2,89,89,9,9,1,1,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
841,10,56,2,78,78,17,17,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
842,10,57,2,99,99,10,10,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
843,10,58,2,80,80,6,6,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
844,10,59,2,76,76,4,4,1,0,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
845,10,60,2,72,72,18,18,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
846,10,61,2,111,111,19,19,1,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
847,10,62,2,67,67,5,5,1,1,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
848,10,63,2,113,113,13,13,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
849,10,64,2,79,79,3,3,1,1,1,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0
850,10,65,2,73,73,11,11,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
851,10,66,2,127,127,12,12,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
852,10,67,2,132,132,19,19,1,1,2,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
853,10,68,2,85,85,2,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
854,10,69,2,98,98,6,6,1,2,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0
855,10,70,2,124,124,1,1,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
856,10,71,2,135,135,14,14,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0
857,10,72,2,139,139,6,6,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
858,10,73,2,81,81,12,12,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
859,10,74,2,143,143,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
860,10,75,2,136,136,18,18,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
861,10,76,2,117,117,16,16,1,1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0
862,10,77,2,119,119,17,17,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
863,10,78,2,115,115,18,18,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
864,10,79,2,127,127,14,14,1,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
865,10,80,2,159,159,4,4,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
866,10,81,2,137,137,16,16,1,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
867,10,82,2,103,103,4,4,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
868,10,83,2,96,96,12,12,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
869,10,84,2,105,105,1,1,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0
870,10,85,2,133,133,12,12,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
871,10,86,2,89,89,18,18,1,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
872,10,87,2,121,121,2,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
873,10,88,2,99,99,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
874,10,89,2,163,163,7,7,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
875,10,90,2,132,132,2,2,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
876,10,91,2,91,91,7,7,1,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
877,10,92,2,111,111,18,18,1,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
878,10,93,2,154,154,6,6,1,0,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
879,10,94,2,163,163,19,19,1,0,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
880,10,95,2,103,103,13,13,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
881,10,96,2,115,115,14,14,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
882,10,97,2,102,102,11,11,1,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
883,10,98,2,110,110,2,2,1,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0
884,10,99,2,152,152,9,9,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
885,11,26,2,30,30,13,13,1,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
886,11,27,2,33,33,9,9,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
887,11,28,2,41,41,4,4,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
888,11,29,2,51,51,5,5,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
889,11,30,2,54,54,16,16,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
890,11,31,2,61,61,14,14,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
891,11,32,2,45,45,10,10,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
892,11,33,2,54,54,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
893,11,34,2,61,61,2,2,1,0,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0
894,11,35,2,59,59,9,9,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
895,11,36,2,61,61,2,2,1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0
896,11,37,2,61,61,13,13,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
897,11,38,2,63,63,15,15,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
898,11,39,2,39,39,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
899,11,40,2,51,51,9,9,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
900,11,41,2,63,63,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
901,11,42,2,81,81,19,19,1,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
902,11,43,2,78,78,13,13,1,1,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0
903,11,44,2,81,81,13,13,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
904,11,45,2,60,60,16,16,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
905,11,46,2,57,57,1,1,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
906,11,47,2,70,70,10,10,1,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
907,11,48,2,92,92,15,15,1,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
908,11,49,2,63,63,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
909,11,50,2,93,93,16,16,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
910,11,51,2,90,90,2,2,1,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
911,11,52,2,58,58,5,5,1,2,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0
912,11,53,2,64,64,8,8,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
913,11,54,2,103,103,16,16,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
914,11,55,2,86,86,7,7,1,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
915,11,56,2,77,77,8,8,1,1,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0
916,11,57,2,72,72,10,10,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
917,11,58,2,74,74,1,1,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
918,11,59,2,100,100,15,15,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
919,11,60,2,65,65,2,2,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
920,11,61,2,108,108,5,5,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
921,11,62,2,96,96,12,12,1,1,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0
922,11,63,2,88,88,11,11,1,0,1,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
923,11,64,2,67,67,11,11,1,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
924,11,65,2,117,117,11,11,1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0
925,11,66,2,117,117,5,5,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
926,11,67,2,72,72,10,10,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
927,11,68,2,85,85,14,14,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
928,11,69,2,117,117,11,11,1,1,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
929,11,70,2,138,138,14,14,1,1,1,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
930,11,71,2,76,76,13,13,1,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
931,11,72,2,83,83,13,13,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
932,11,73,2,117,117,18,18,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
933,11,74,2,139,139,2,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
934,11,75,2,85,85,0,0,1,0,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0
935,11,76,2,142,142,1,1,1,2,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0
936,11,77,2,146,146,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
937,11,78,2,143,143,6,6,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
938,11,79,2,81,81,1,1,1,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
939,11,80,2,99,99,11,11,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
940,11,81,2,157,157,3,3,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
941,11,82,2,162,162,9,9,1,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
942,11,83,2,118,118,13,13,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
943,11,84,2,125,125,14,14,1,0,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
944,11,85,2,146,146,15,15,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
945,11,86,2,86,86,13,13,1,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
946,11,87,2,127,127,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
947,11,88,2,93,93,6,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
948,11,89,2,113,113,16,16,1,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
949,11,90,2,175,175,16,16,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
950,11,91,2,127,127,6,6,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
951,11,92,2,156,156,7,7,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
952,11,93,2,118,118,8,8,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0
953,11,94,2,160,160,10,10,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
954,11,95,2,115,115,5,5,1,2,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
955,11,96,2,116,116,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
956,11,97,2,117,117,12,12,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
957,11,98,2,151,151,0,0,1,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
958,11,99,2,143,143,17,17,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0
959,12,51,2,84,84,5,5,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
960,12,52,2,68,68,1,1,1,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
961,12,53,2,78,78,16,16,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
962,12,54,2,85,85,11,11,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
963,12,55,2,57,57,4,4,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
964,12,56,2,74,74,5,5,1,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
965,12,57,2,104,104,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
966,12,58,2,95,95,17,17,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
967,12,59,2,59,59,7,7,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
968,12,60,2,92,92,6,6,1,0,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
969,12,61,2,113,113,4,4,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
970,12,62,2,120,120,9,9,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
971,12,63,2,79,79,13,13,1,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0
972,12,64,2,115,115,5,5,1,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
973,12,65,2,124,124,19,19,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
974,12,66,2,100,100,9,9,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
975,12,67,2,90,90,17,17,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
976,12,68,2,91,91,8,8,1,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
977,12,69,2,120,120,3,3,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
978,12,70,2,79,79,10,10,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
979,12,71,2,130,130,19,19,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
980,12,72,2,124,124,2,2,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
981,12,73,2,74,74,19,19,1,1,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
982,12,74,2,92,92,0,0,1,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
983,12,75,2,107,107,2,2,1,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
984,12,76,2,111,111,2,2,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
985,12,77,2,124,124,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
986,12,78,2,89,89,13,13,1,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
987,12,79,2,108,108,11,11,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
988,12,80,2,116,116,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
989,12,81,2,101,101,17,17,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
990,12,82,2,135,135,18,18,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
991,12,83,2,127,127,19,19,1,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
992,12,84,2,127,127,16,16,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
993,12,85,2,95,95,11,11,1,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
994,12,86,2,151,151,9,9,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
995,12,87,2,171,171,13,13,1,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
996,12,88,2,118,118,11,11,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
997,12,89,2,153,153,14,14,1,0,1,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0
998,12,90,2,129,129,11,11,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
999,12,91,2,116,116,10,10,1,1,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0
1000,12,92,2,127,127,4,4,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1001,12,93,2,169,169,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1002,12,94,2,112,112,7,7,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1003,12,95,2,119,119,12,12,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1004,12,96,2,139,139,0,0,1,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1005,12,97,2,110,110,13,13,1,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1006,12,98,2,106,106,0,0,1,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1007,12,99,2,148,148,9,9,1,1,1,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
1008,13,2,2,3,3,19,19,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1009,13,3,2,5,5,14,14,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1010,13,4,2,7,7,10,10,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1011,13,5,2,9,9,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1012,13,6,2,9,9,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1013,13,7,2,11,11,13,13,1,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1014,13,8,2,8,8,2,2,1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0
1015,13,9,2,14,14,8,8,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1016,13,10,2,18,18,7,7,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1017,13,11,2,11,11,19,19,1,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
1018,13,12,2,22,22,3,3,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1019,13,13,2,17,17,18,18,1,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
1020,13,14,2,23,23,17,17,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1021,13,15,2,23,23,5,5,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0
